Date,Item,Sales (Qty),Weather,Event,Sales (Qty)_lag_1,Sales (Qty)_lag_2,Sales (Qty)_lag_3,Sales (Qty)_lag_4,Sales (Qty)_lag_5,Sales (Qty)_lag_6,Sales (Qty)_lag_7,Day of Week,Month
2023-04-22,Pasta,52,Sunny,Holiday,49.0,53.0,40.0,44.0,45.0,48.0,39.0,5,4
2023-04-22,Pasta,50,Cloudy,None,52.0,49.0,53.0,40.0,44.0,45.0,48.0,5,4
2023-04-22,Pizza,47,Cloudy,Holiday,50.0,52.0,49.0,53.0,40.0,44.0,45.0,5,4
2023-04-22,Pasta,48,Sunny,Holiday,47.0,50.0,52.0,49.0,53.0,40.0,44.0,5,4
2023-04-22,Pizza,46,Rainy,Festival,48.0,47.0,50.0,52.0,49.0,53.0,40.0,5,4
2023-04-22,Pasta,52,Cloudy,Holiday,46.0,48.0,47.0,50.0,52.0,49.0,53.0,5,4
2023-04-22,Pasta,53,Cloudy,None,52.0,46.0,48.0,47.0,50.0,52.0,49.0,5,4
2023-04-22,Pizza,55,Cloudy,Holiday,53.0,52.0,46.0,48.0,47.0,50.0,52.0,5,4
2023-04-22,Pizza,53,Cloudy,None,55.0,53.0,52.0,46.0,48.0,47.0,50.0,5,4
2023-04-22,Pizza,45,Sunny,Festival,53.0,55.0,53.0,52.0,46.0,48.0,47.0,5,4
2023-04-22,Burger,46,Cloudy,Festival,45.0,53.0,55.0,53.0,52.0,46.0,48.0,5,4
2023-04-22,Pasta,47,Sunny,Holiday,46.0,45.0,53.0,55.0,53.0,52.0,46.0,5,4
2023-04-22,Pizza,60,Rainy,Festival,47.0,46.0,45.0,53.0,55.0,53.0,52.0,5,4
2023-04-23,Pizza,54,Cloudy,Holiday,60.0,47.0,46.0,45.0,53.0,55.0,53.0,6,4
2023-04-23,Pasta,40,Cloudy,None,54.0,60.0,47.0,46.0,45.0,53.0,55.0,6,4
2023-04-23,Burger,51,Sunny,Festival,40.0,54.0,60.0,47.0,46.0,45.0,53.0,6,4
2023-04-23,Burger,45,Cloudy,Festival,51.0,40.0,54.0,60.0,47.0,46.0,45.0,6,4
2023-04-23,Pasta,63,Sunny,Holiday,45.0,51.0,40.0,54.0,60.0,47.0,46.0,6,4
2023-04-23,Pasta,53,Sunny,Festival,63.0,45.0,51.0,40.0,54.0,60.0,47.0,6,4
2023-04-23,Burger,47,Sunny,Festival,53.0,63.0,45.0,51.0,40.0,54.0,60.0,6,4
2023-04-23,Pizza,40,Rainy,Holiday,47.0,53.0,63.0,45.0,51.0,40.0,54.0,6,4
2023-04-23,Burger,53,Rainy,None,40.0,47.0,53.0,63.0,45.0,51.0,40.0,6,4
2023-04-23,Burger,48,Sunny,Holiday,53.0,40.0,47.0,53.0,63.0,45.0,51.0,6,4
2023-04-23,Pizza,36,Cloudy,Festival,48.0,53.0,40.0,47.0,53.0,63.0,45.0,6,4
2023-04-23,Pizza,50,Sunny,None,36.0,48.0,53.0,40.0,47.0,53.0,63.0,6,4
2023-04-23,Pasta,41,Cloudy,Holiday,50.0,36.0,48.0,53.0,40.0,47.0,53.0,6,4
2023-04-23,Pizza,49,Rainy,None,41.0,50.0,36.0,48.0,53.0,40.0,47.0,6,4
2023-04-23,Pasta,53,Rainy,Holiday,49.0,41.0,50.0,36.0,48.0,53.0,40.0,6,4
2023-04-23,Pizza,49,Rainy,Festival,53.0,49.0,41.0,50.0,36.0,48.0,53.0,6,4
2023-04-23,Pizza,61,Rainy,Festival,49.0,53.0,49.0,41.0,50.0,36.0,48.0,6,4
2023-04-23,Pasta,58,Rainy,Holiday,61.0,49.0,53.0,49.0,41.0,50.0,36.0,6,4
2023-04-23,Pizza,69,Rainy,None,58.0,61.0,49.0,53.0,49.0,41.0,50.0,6,4
2023-04-23,Pasta,55,Cloudy,None,69.0,58.0,61.0,49.0,53.0,49.0,41.0,6,4
2023-04-23,Burger,64,Sunny,Festival,55.0,69.0,58.0,61.0,49.0,53.0,49.0,6,4
2023-04-23,Pasta,60,Sunny,None,64.0,55.0,69.0,58.0,61.0,49.0,53.0,6,4
2023-04-23,Pasta,50,Rainy,Holiday,60.0,64.0,55.0,69.0,58.0,61.0,49.0,6,4
2023-04-23,Pizza,54,Cloudy,None,50.0,60.0,64.0,55.0,69.0,58.0,61.0,6,4
2023-04-23,Pasta,58,Rainy,Festival,54.0,50.0,60.0,64.0,55.0,69.0,58.0,6,4
2023-04-23,Burger,42,Rainy,None,58.0,54.0,50.0,60.0,64.0,55.0,69.0,6,4
2023-04-23,Pasta,53,Rainy,Holiday,42.0,58.0,54.0,50.0,60.0,64.0,55.0,6,4
2023-04-23,Pizza,50,Rainy,Festival,53.0,42.0,58.0,54.0,50.0,60.0,64.0,6,4
2023-04-23,Pizza,47,Cloudy,Holiday,50.0,53.0,42.0,58.0,54.0,50.0,60.0,6,4
2023-04-23,Pasta,62,Rainy,Holiday,47.0,50.0,53.0,42.0,58.0,54.0,50.0,6,4
2023-04-23,Burger,55,Sunny,None,62.0,47.0,50.0,53.0,42.0,58.0,54.0,6,4
2023-04-23,Burger,57,Sunny,None,55.0,62.0,47.0,50.0,53.0,42.0,58.0,6,4
2023-04-23,Pasta,37,Sunny,Holiday,57.0,55.0,62.0,47.0,50.0,53.0,42.0,6,4
2023-04-23,Pasta,50,Cloudy,None,37.0,57.0,55.0,62.0,47.0,50.0,53.0,6,4
2023-04-23,Burger,42,Rainy,Festival,50.0,37.0,57.0,55.0,62.0,47.0,50.0,6,4
2023-04-23,Pizza,43,Rainy,Holiday,42.0,50.0,37.0,57.0,55.0,62.0,47.0,6,4
2023-04-23,Pasta,51,Cloudy,None,43.0,42.0,50.0,37.0,57.0,55.0,62.0,6,4
2023-04-23,Pizza,52,Rainy,None,51.0,43.0,42.0,50.0,37.0,57.0,55.0,6,4
2023-04-23,Pizza,48,Cloudy,Holiday,52.0,51.0,43.0,42.0,50.0,37.0,57.0,6,4
2023-04-23,Pasta,57,Rainy,None,48.0,52.0,51.0,43.0,42.0,50.0,37.0,6,4
2023-04-23,Pasta,43,Sunny,None,57.0,48.0,52.0,51.0,43.0,42.0,50.0,6,4
2023-04-23,Burger,52,Sunny,Holiday,43.0,57.0,48.0,52.0,51.0,43.0,42.0,6,4
2023-04-23,Pizza,60,Cloudy,None,52.0,43.0,57.0,48.0,52.0,51.0,43.0,6,4
2023-04-23,Burger,53,Sunny,None,60.0,52.0,43.0,57.0,48.0,52.0,51.0,6,4
2023-04-23,Burger,51,Rainy,None,53.0,60.0,52.0,43.0,57.0,48.0,52.0,6,4
2023-04-23,Pasta,53,Sunny,Festival,51.0,53.0,60.0,52.0,43.0,57.0,48.0,6,4
2023-04-23,Pizza,43,Rainy,None,53.0,51.0,53.0,60.0,52.0,43.0,57.0,6,4
2023-04-23,Pasta,55,Sunny,Holiday,43.0,53.0,51.0,53.0,60.0,52.0,43.0,6,4
2023-04-23,Burger,58,Cloudy,None,55.0,43.0,53.0,51.0,53.0,60.0,52.0,6,4
2023-04-23,Pizza,44,Cloudy,Holiday,58.0,55.0,43.0,53.0,51.0,53.0,60.0,6,4
2023-04-23,Pasta,52,Cloudy,Festival,44.0,58.0,55.0,43.0,53.0,51.0,53.0,6,4
2023-04-23,Burger,65,Sunny,None,52.0,44.0,58.0,55.0,43.0,53.0,51.0,6,4
2023-04-24,Burger,61,Rainy,Holiday,65.0,52.0,44.0,58.0,55.0,43.0,53.0,0,4
2023-04-24,Pizza,44,Cloudy,Festival,61.0,65.0,52.0,44.0,58.0,55.0,43.0,0,4
2023-04-24,Pizza,54,Cloudy,Holiday,44.0,61.0,65.0,52.0,44.0,58.0,55.0,0,4
2023-04-24,Burger,48,Rainy,Holiday,54.0,44.0,61.0,65.0,52.0,44.0,58.0,0,4
2023-04-24,Pasta,41,Sunny,Holiday,48.0,54.0,44.0,61.0,65.0,52.0,44.0,0,4
2023-04-24,Burger,50,Sunny,None,41.0,48.0,54.0,44.0,61.0,65.0,52.0,0,4
2023-04-24,Pizza,53,Rainy,Festival,50.0,41.0,48.0,54.0,44.0,61.0,65.0,0,4
2023-04-24,Burger,49,Cloudy,None,53.0,50.0,41.0,48.0,54.0,44.0,61.0,0,4
2023-04-24,Burger,57,Rainy,Festival,49.0,53.0,50.0,41.0,48.0,54.0,44.0,0,4
2023-04-24,Pasta,48,Sunny,Festival,57.0,49.0,53.0,50.0,41.0,48.0,54.0,0,4
2023-04-24,Burger,65,Sunny,Festival,48.0,57.0,49.0,53.0,50.0,41.0,48.0,0,4
2023-04-24,Pasta,49,Sunny,Festival,65.0,48.0,57.0,49.0,53.0,50.0,41.0,0,4
2023-04-24,Pasta,47,Cloudy,Holiday,49.0,65.0,48.0,57.0,49.0,53.0,50.0,0,4
2023-04-24,Pizza,71,Sunny,Holiday,47.0,49.0,65.0,48.0,57.0,49.0,53.0,0,4
2023-04-24,Burger,50,Rainy,Holiday,71.0,47.0,49.0,65.0,48.0,57.0,49.0,0,4
2023-04-24,Burger,52,Rainy,None,50.0,71.0,47.0,49.0,65.0,48.0,57.0,0,4
2023-04-24,Burger,52,Sunny,Festival,52.0,50.0,71.0,47.0,49.0,65.0,48.0,0,4
2023-04-24,Pizza,44,Rainy,Festival,52.0,52.0,50.0,71.0,47.0,49.0,65.0,0,4
2023-04-24,Pizza,57,Sunny,Festival,44.0,52.0,52.0,50.0,71.0,47.0,49.0,0,4
2023-04-24,Burger,44,Rainy,Festival,57.0,44.0,52.0,52.0,50.0,71.0,47.0,0,4
2023-04-24,Burger,49,Rainy,Festival,44.0,57.0,44.0,52.0,52.0,50.0,71.0,0,4
2023-04-24,Pizza,46,Sunny,Holiday,49.0,44.0,57.0,44.0,52.0,52.0,50.0,0,4
2023-04-24,Pizza,54,Rainy,None,46.0,49.0,44.0,57.0,44.0,52.0,52.0,0,4
2023-04-24,Burger,49,Cloudy,Holiday,54.0,46.0,49.0,44.0,57.0,44.0,52.0,0,4
2023-04-24,Pizza,48,Cloudy,Festival,49.0,54.0,46.0,49.0,44.0,57.0,44.0,0,4
2023-04-24,Burger,47,Sunny,Festival,48.0,49.0,54.0,46.0,49.0,44.0,57.0,0,4
2023-04-24,Pizza,52,Cloudy,Holiday,47.0,48.0,49.0,54.0,46.0,49.0,44.0,0,4
2023-04-24,Pasta,42,Sunny,None,52.0,47.0,48.0,49.0,54.0,46.0,49.0,0,4
2023-04-24,Pasta,46,Cloudy,None,42.0,52.0,47.0,48.0,49.0,54.0,46.0,0,4
2023-04-24,Pasta,56,Cloudy,Holiday,46.0,42.0,52.0,47.0,48.0,49.0,54.0,0,4
2023-04-24,Pizza,45,Cloudy,Festival,56.0,46.0,42.0,52.0,47.0,48.0,49.0,0,4
2023-04-24,Pizza,49,Rainy,Festival,45.0,56.0,46.0,42.0,52.0,47.0,48.0,0,4
2023-04-24,Burger,49,Rainy,None,49.0,45.0,56.0,46.0,42.0,52.0,47.0,0,4
2023-04-24,Pasta,57,Rainy,Holiday,49.0,49.0,45.0,56.0,46.0,42.0,52.0,0,4
2023-04-24,Pasta,42,Cloudy,None,57.0,49.0,49.0,45.0,56.0,46.0,42.0,0,4
2023-04-24,Pasta,52,Rainy,None,42.0,57.0,49.0,49.0,45.0,56.0,46.0,0,4
2023-04-24,Pizza,55,Rainy,Festival,52.0,42.0,57.0,49.0,49.0,45.0,56.0,0,4
2023-04-24,Pasta,54,Sunny,None,55.0,52.0,42.0,57.0,49.0,49.0,45.0,0,4
2023-04-24,Pasta,50,Sunny,Holiday,54.0,55.0,52.0,42.0,57.0,49.0,49.0,0,4
2023-04-24,Pizza,48,Cloudy,Festival,50.0,54.0,55.0,52.0,42.0,57.0,49.0,0,4
2023-04-24,Burger,43,Cloudy,Festival,48.0,50.0,54.0,55.0,52.0,42.0,57.0,0,4
2023-04-24,Pasta,42,Cloudy,Festival,43.0,48.0,50.0,54.0,55.0,52.0,42.0,0,4
2023-04-24,Pasta,45,Sunny,None,42.0,43.0,48.0,50.0,54.0,55.0,52.0,0,4
2023-04-24,Burger,43,Sunny,None,45.0,42.0,43.0,48.0,50.0,54.0,55.0,0,4
2023-04-25,Pasta,52,Cloudy,Festival,43.0,45.0,42.0,43.0,48.0,50.0,54.0,1,4
2023-04-25,Pizza,56,Sunny,Festival,52.0,43.0,45.0,42.0,43.0,48.0,50.0,1,4
2023-04-25,Pasta,54,Cloudy,Holiday,56.0,52.0,43.0,45.0,42.0,43.0,48.0,1,4
2023-04-25,Pizza,59,Sunny,Holiday,54.0,56.0,52.0,43.0,45.0,42.0,43.0,1,4
2023-04-25,Pasta,55,Sunny,Holiday,59.0,54.0,56.0,52.0,43.0,45.0,42.0,1,4
2023-04-25,Pizza,41,Rainy,None,55.0,59.0,54.0,56.0,52.0,43.0,45.0,1,4
2023-04-25,Burger,58,Sunny,None,41.0,55.0,59.0,54.0,56.0,52.0,43.0,1,4
2023-04-25,Pasta,40,Sunny,Festival,58.0,41.0,55.0,59.0,54.0,56.0,52.0,1,4
2023-04-25,Burger,52,Sunny,Holiday,40.0,58.0,41.0,55.0,59.0,54.0,56.0,1,4
2023-04-25,Pizza,49,Cloudy,Festival,52.0,40.0,58.0,41.0,55.0,59.0,54.0,1,4
2023-04-25,Burger,45,Sunny,Holiday,49.0,52.0,40.0,58.0,41.0,55.0,59.0,1,4
2023-04-25,Burger,59,Sunny,Holiday,45.0,49.0,52.0,40.0,58.0,41.0,55.0,1,4
2023-04-25,Pasta,58,Cloudy,None,59.0,45.0,49.0,52.0,40.0,58.0,41.0,1,4
2023-04-25,Pizza,45,Rainy,Festival,58.0,59.0,45.0,49.0,52.0,40.0,58.0,1,4
2023-04-25,Pizza,49,Cloudy,Holiday,45.0,58.0,59.0,45.0,49.0,52.0,40.0,1,4
2023-04-25,Burger,56,Cloudy,None,49.0,45.0,58.0,59.0,45.0,49.0,52.0,1,4
2023-04-25,Burger,41,Rainy,None,56.0,49.0,45.0,58.0,59.0,45.0,49.0,1,4
2023-04-25,Burger,56,Rainy,None,41.0,56.0,49.0,45.0,58.0,59.0,45.0,1,4
2023-04-25,Pasta,51,Cloudy,Holiday,56.0,41.0,56.0,49.0,45.0,58.0,59.0,1,4
2023-04-25,Pasta,54,Rainy,None,51.0,56.0,41.0,56.0,49.0,45.0,58.0,1,4
2023-04-25,Pizza,41,Sunny,None,54.0,51.0,56.0,41.0,56.0,49.0,45.0,1,4
2023-04-25,Pizza,50,Rainy,Holiday,41.0,54.0,51.0,56.0,41.0,56.0,49.0,1,4
2023-04-25,Pizza,50,Sunny,Festival,50.0,41.0,54.0,51.0,56.0,41.0,56.0,1,4
2023-04-25,Pizza,50,Rainy,Festival,50.0,50.0,41.0,54.0,51.0,56.0,41.0,1,4
2023-04-25,Pizza,57,Rainy,None,50.0,50.0,50.0,41.0,54.0,51.0,56.0,1,4
2023-04-25,Pasta,45,Sunny,Holiday,57.0,50.0,50.0,50.0,41.0,54.0,51.0,1,4
2023-04-25,Pizza,68,Rainy,Festival,45.0,57.0,50.0,50.0,50.0,41.0,54.0,1,4
2023-04-25,Pizza,51,Rainy,None,68.0,45.0,57.0,50.0,50.0,50.0,41.0,1,4
2023-04-25,Burger,50,Sunny,Holiday,51.0,68.0,45.0,57.0,50.0,50.0,50.0,1,4
2023-04-25,Pasta,51,Cloudy,None,50.0,51.0,68.0,45.0,57.0,50.0,50.0,1,4
2023-04-25,Pasta,50,Rainy,Holiday,51.0,50.0,51.0,68.0,45.0,57.0,50.0,1,4
2023-04-25,Pasta,63,Cloudy,Holiday,50.0,51.0,50.0,51.0,68.0,45.0,57.0,1,4
2023-04-25,Burger,49,Cloudy,Holiday,63.0,50.0,51.0,50.0,51.0,68.0,45.0,1,4
2023-04-25,Pasta,50,Sunny,Festival,49.0,63.0,50.0,51.0,50.0,51.0,68.0,1,4
2023-04-25,Pizza,51,Cloudy,Holiday,50.0,49.0,63.0,50.0,51.0,50.0,51.0,1,4
2023-04-25,Pasta,49,Rainy,Festival,51.0,50.0,49.0,63.0,50.0,51.0,50.0,1,4
2023-04-25,Pasta,40,Sunny,None,49.0,51.0,50.0,49.0,63.0,50.0,51.0,1,4
2023-04-25,Pizza,42,Sunny,Holiday,40.0,49.0,51.0,50.0,49.0,63.0,50.0,1,4
2023-04-25,Burger,57,Cloudy,Festival,42.0,40.0,49.0,51.0,50.0,49.0,63.0,1,4
2023-04-25,Pizza,54,Sunny,None,57.0,42.0,40.0,49.0,51.0,50.0,49.0,1,4
2023-04-26,Burger,39,Cloudy,Festival,54.0,57.0,42.0,40.0,49.0,51.0,50.0,2,4
2023-04-26,Burger,47,Sunny,Holiday,39.0,54.0,57.0,42.0,40.0,49.0,51.0,2,4
2023-04-26,Pizza,50,Sunny,None,47.0,39.0,54.0,57.0,42.0,40.0,49.0,2,4
2023-04-26,Burger,36,Cloudy,Holiday,50.0,47.0,39.0,54.0,57.0,42.0,40.0,2,4
2023-04-26,Burger,58,Cloudy,Festival,36.0,50.0,47.0,39.0,54.0,57.0,42.0,2,4
2023-04-26,Burger,52,Sunny,None,58.0,36.0,50.0,47.0,39.0,54.0,57.0,2,4
2023-04-26,Pasta,54,Cloudy,Holiday,52.0,58.0,36.0,50.0,47.0,39.0,54.0,2,4
2023-04-26,Burger,53,Cloudy,Holiday,54.0,52.0,58.0,36.0,50.0,47.0,39.0,2,4
2023-04-26,Pizza,45,Rainy,Holiday,53.0,54.0,52.0,58.0,36.0,50.0,47.0,2,4
2023-04-26,Burger,50,Sunny,Festival,45.0,53.0,54.0,52.0,58.0,36.0,50.0,2,4
2023-04-26,Burger,51,Rainy,Holiday,50.0,45.0,53.0,54.0,52.0,58.0,36.0,2,4
2023-04-26,Burger,58,Rainy,Holiday,51.0,50.0,45.0,53.0,54.0,52.0,58.0,2,4
2023-04-26,Pizza,57,Sunny,None,58.0,51.0,50.0,45.0,53.0,54.0,52.0,2,4
2023-04-26,Pizza,63,Sunny,Holiday,57.0,58.0,51.0,50.0,45.0,53.0,54.0,2,4
2023-04-26,Pasta,48,Cloudy,Holiday,63.0,57.0,58.0,51.0,50.0,45.0,53.0,2,4
2023-04-26,Pasta,51,Rainy,None,48.0,63.0,57.0,58.0,51.0,50.0,45.0,2,4
2023-04-26,Pasta,54,Cloudy,None,51.0,48.0,63.0,57.0,58.0,51.0,50.0,2,4
2023-04-26,Pasta,52,Rainy,Holiday,54.0,51.0,48.0,63.0,57.0,58.0,51.0,2,4
2023-04-26,Pizza,51,Sunny,None,52.0,54.0,51.0,48.0,63.0,57.0,58.0,2,4
2023-04-26,Pasta,63,Sunny,Festival,51.0,52.0,54.0,51.0,48.0,63.0,57.0,2,4
2023-04-26,Burger,51,Cloudy,Holiday,63.0,51.0,52.0,54.0,51.0,48.0,63.0,2,4
2023-04-26,Burger,61,Cloudy,Festival,51.0,63.0,51.0,52.0,54.0,51.0,48.0,2,4
2023-04-26,Burger,46,Sunny,None,61.0,51.0,63.0,51.0,52.0,54.0,51.0,2,4
2023-04-26,Pasta,62,Rainy,None,46.0,61.0,51.0,63.0,51.0,52.0,54.0,2,4
2023-04-26,Pizza,64,Rainy,Holiday,62.0,46.0,61.0,51.0,63.0,51.0,52.0,2,4
2023-04-26,Burger,38,Cloudy,Holiday,64.0,62.0,46.0,61.0,51.0,63.0,51.0,2,4
2023-04-26,Pasta,62,Cloudy,Holiday,38.0,64.0,62.0,46.0,61.0,51.0,63.0,2,4
2023-04-26,Pasta,57,Cloudy,None,62.0,38.0,64.0,62.0,46.0,61.0,51.0,2,4
2023-04-26,Burger,39,Cloudy,None,57.0,62.0,38.0,64.0,62.0,46.0,61.0,2,4
2023-04-26,Pizza,51,Sunny,Holiday,39.0,57.0,62.0,38.0,64.0,62.0,46.0,2,4
2023-04-26,Burger,52,Sunny,None,51.0,39.0,57.0,62.0,38.0,64.0,62.0,2,4
2023-04-26,Pasta,54,Cloudy,None,52.0,51.0,39.0,57.0,62.0,38.0,64.0,2,4
2023-04-26,Burger,48,Cloudy,Holiday,54.0,52.0,51.0,39.0,57.0,62.0,38.0,2,4
2023-04-26,Pizza,54,Rainy,Festival,48.0,54.0,52.0,51.0,39.0,57.0,62.0,2,4
2023-04-26,Burger,39,Sunny,Festival,54.0,48.0,54.0,52.0,51.0,39.0,57.0,2,4
2023-04-26,Burger,49,Rainy,None,39.0,54.0,48.0,54.0,52.0,51.0,39.0,2,4
2023-04-26,Burger,54,Sunny,None,49.0,39.0,54.0,48.0,54.0,52.0,51.0,2,4
2023-04-26,Burger,44,Cloudy,None,54.0,49.0,39.0,54.0,48.0,54.0,52.0,2,4
2023-04-26,Pasta,51,Cloudy,Festival,44.0,54.0,49.0,39.0,54.0,48.0,54.0,2,4
2023-04-26,Pizza,50,Sunny,Holiday,51.0,44.0,54.0,49.0,39.0,54.0,48.0,2,4
2023-04-26,Pasta,36,Cloudy,Holiday,50.0,51.0,44.0,54.0,49.0,39.0,54.0,2,4
2023-04-26,Pizza,58,Cloudy,Holiday,36.0,50.0,51.0,44.0,54.0,49.0,39.0,2,4
2023-04-26,Pasta,65,Rainy,Holiday,58.0,36.0,50.0,51.0,44.0,54.0,49.0,2,4
2023-04-26,Burger,47,Cloudy,Festival,65.0,58.0,36.0,50.0,51.0,44.0,54.0,2,4
2023-04-26,Pasta,51,Sunny,None,47.0,65.0,58.0,36.0,50.0,51.0,44.0,2,4
2023-04-26,Pasta,44,Cloudy,Festival,51.0,47.0,65.0,58.0,36.0,50.0,51.0,2,4
2023-04-26,Burger,44,Cloudy,None,44.0,51.0,47.0,65.0,58.0,36.0,50.0,2,4
2023-04-27,Pasta,53,Rainy,Festival,44.0,44.0,51.0,47.0,65.0,58.0,36.0,3,4
2023-04-27,Pasta,56,Cloudy,None,53.0,44.0,44.0,51.0,47.0,65.0,58.0,3,4
2023-04-27,Pasta,50,Rainy,Holiday,56.0,53.0,44.0,44.0,51.0,47.0,65.0,3,4
2023-04-27,Pizza,53,Sunny,Holiday,50.0,56.0,53.0,44.0,44.0,51.0,47.0,3,4
2023-04-27,Pasta,55,Cloudy,None,53.0,50.0,56.0,53.0,44.0,44.0,51.0,3,4
2023-04-27,Pizza,46,Rainy,None,55.0,53.0,50.0,56.0,53.0,44.0,44.0,3,4
2023-04-27,Burger,47,Sunny,Holiday,46.0,55.0,53.0,50.0,56.0,53.0,44.0,3,4
2023-04-27,Pasta,60,Sunny,Holiday,47.0,46.0,55.0,53.0,50.0,56.0,53.0,3,4
2023-04-27,Burger,46,Sunny,Holiday,60.0,47.0,46.0,55.0,53.0,50.0,56.0,3,4
2023-04-27,Burger,48,Rainy,Holiday,46.0,60.0,47.0,46.0,55.0,53.0,50.0,3,4
2023-04-27,Pizza,42,Cloudy,Festival,48.0,46.0,60.0,47.0,46.0,55.0,53.0,3,4
2023-04-27,Pizza,54,Rainy,Holiday,42.0,48.0,46.0,60.0,47.0,46.0,55.0,3,4
2023-04-27,Burger,49,Cloudy,None,54.0,42.0,48.0,46.0,60.0,47.0,46.0,3,4
2023-04-27,Pasta,38,Cloudy,Festival,49.0,54.0,42.0,48.0,46.0,60.0,47.0,3,4
2023-04-27,Pasta,39,Cloudy,None,38.0,49.0,54.0,42.0,48.0,46.0,60.0,3,4
2023-04-27,Pasta,53,Sunny,Holiday,39.0,38.0,49.0,54.0,42.0,48.0,46.0,3,4
2023-04-27,Pasta,45,Rainy,Festival,53.0,39.0,38.0,49.0,54.0,42.0,48.0,3,4
2023-04-27,Pasta,52,Cloudy,Holiday,45.0,53.0,39.0,38.0,49.0,54.0,42.0,3,4
2023-04-27,Burger,44,Cloudy,None,52.0,45.0,53.0,39.0,38.0,49.0,54.0,3,4
2023-04-27,Pizza,42,Cloudy,None,44.0,52.0,45.0,53.0,39.0,38.0,49.0,3,4
2023-04-27,Pasta,58,Cloudy,Festival,42.0,44.0,52.0,45.0,53.0,39.0,38.0,3,4
2023-04-27,Pasta,48,Cloudy,Holiday,58.0,42.0,44.0,52.0,45.0,53.0,39.0,3,4
2023-04-27,Pasta,46,Cloudy,None,48.0,58.0,42.0,44.0,52.0,45.0,53.0,3,4
2023-04-27,Burger,43,Rainy,Holiday,46.0,48.0,58.0,42.0,44.0,52.0,45.0,3,4
2023-04-27,Burger,50,Sunny,None,43.0,46.0,48.0,58.0,42.0,44.0,52.0,3,4
2023-04-27,Burger,60,Rainy,Festival,50.0,43.0,46.0,48.0,58.0,42.0,44.0,3,4
2023-04-27,Pasta,51,Cloudy,Holiday,60.0,50.0,43.0,46.0,48.0,58.0,42.0,3,4
2023-04-27,Pizza,53,Cloudy,Holiday,51.0,60.0,50.0,43.0,46.0,48.0,58.0,3,4
2023-04-27,Pizza,67,Rainy,Festival,53.0,51.0,60.0,50.0,43.0,46.0,48.0,3,4
2023-04-27,Pizza,47,Rainy,None,67.0,53.0,51.0,60.0,50.0,43.0,46.0,3,4
2023-04-27,Burger,44,Rainy,Holiday,47.0,67.0,53.0,51.0,60.0,50.0,43.0,3,4
2023-04-27,Burger,44,Sunny,Holiday,44.0,47.0,67.0,53.0,51.0,60.0,50.0,3,4
2023-04-27,Burger,67,Cloudy,None,44.0,44.0,47.0,67.0,53.0,51.0,60.0,3,4
2023-04-27,Pasta,46,Rainy,None,67.0,44.0,44.0,47.0,67.0,53.0,51.0,3,4
2023-04-27,Pasta,60,Cloudy,None,46.0,67.0,44.0,44.0,47.0,67.0,53.0,3,4
2023-04-27,Pasta,44,Cloudy,None,60.0,46.0,67.0,44.0,44.0,47.0,67.0,3,4
2023-04-27,Pizza,59,Rainy,Festival,44.0,60.0,46.0,67.0,44.0,44.0,47.0,3,4
2023-04-27,Pasta,47,Cloudy,Festival,59.0,44.0,60.0,46.0,67.0,44.0,44.0,3,4
2023-04-27,Pizza,48,Cloudy,None,47.0,59.0,44.0,60.0,46.0,67.0,44.0,3,4
2023-04-27,Burger,50,Cloudy,Holiday,48.0,47.0,59.0,44.0,60.0,46.0,67.0,3,4
2023-04-27,Pasta,52,Sunny,Holiday,50.0,48.0,47.0,59.0,44.0,60.0,46.0,3,4
2023-04-28,Burger,45,Rainy,Festival,52.0,50.0,48.0,47.0,59.0,44.0,60.0,4,4
2023-04-28,Pizza,54,Rainy,Festival,45.0,52.0,50.0,48.0,47.0,59.0,44.0,4,4
2023-04-28,Pasta,60,Sunny,Holiday,54.0,45.0,52.0,50.0,48.0,47.0,59.0,4,4
2023-04-28,Pizza,40,Rainy,Festival,60.0,54.0,45.0,52.0,50.0,48.0,47.0,4,4
2023-04-28,Burger,38,Cloudy,Festival,40.0,60.0,54.0,45.0,52.0,50.0,48.0,4,4
2023-04-28,Pasta,36,Cloudy,Holiday,38.0,40.0,60.0,54.0,45.0,52.0,50.0,4,4
2023-04-28,Pasta,52,Rainy,None,36.0,38.0,40.0,60.0,54.0,45.0,52.0,4,4
2023-04-28,Pizza,57,Cloudy,Festival,52.0,36.0,38.0,40.0,60.0,54.0,45.0,4,4
2023-04-28,Burger,57,Cloudy,None,57.0,52.0,36.0,38.0,40.0,60.0,54.0,4,4
2023-04-28,Pasta,42,Cloudy,Festival,57.0,57.0,52.0,36.0,38.0,40.0,60.0,4,4
2023-04-28,Pasta,61,Cloudy,Holiday,42.0,57.0,57.0,52.0,36.0,38.0,40.0,4,4
2023-04-28,Pizza,53,Sunny,None,61.0,42.0,57.0,57.0,52.0,36.0,38.0,4,4
2023-04-28,Pizza,57,Sunny,Festival,53.0,61.0,42.0,57.0,57.0,52.0,36.0,4,4
2023-04-28,Pizza,45,Rainy,Festival,57.0,53.0,61.0,42.0,57.0,57.0,52.0,4,4
2023-04-28,Burger,44,Sunny,Holiday,45.0,57.0,53.0,61.0,42.0,57.0,57.0,4,4
2023-04-28,Burger,41,Sunny,Holiday,44.0,45.0,57.0,53.0,61.0,42.0,57.0,4,4
